지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면상태(지면상태코드),지면온도(°C)
238,금산,2020-05-29 06:00,13.8,,0,0,93,994.9,1015.3,0,,,7,,12.7
238,금산,2020-05-29 07:00,14.9,,.1,0,90,995.1,1015.5,.4,,,0,,16.4
238,금산,2020-05-29 08:00,16.9,,.7,50,78,995.6,1015.8,1,,,0,,20.4
238,금산,2020-05-29 09:00,18.7,,1,140,70,995.8,1015.8,1,,,0,,25.1
238,금산,2020-05-29 10:00,21.1,,1.4,20,63,995.4,1015.3,1,,,2,,28.9
238,금산,2020-05-29 11:00,23,,1.6,140,55,995.4,1015.1,1,,,0,,39.1
238,금산,2020-05-29 12:00,24.5,,1.2,70,47,995.2,1014.7,1,,,3,,43.9
238,금산,2020-05-29 13:00,25.2,,1.7,250,38,994.8,1014.4,1,,,0,,47.6
238,금산,2020-05-29 14:00,26.2,,2.1,50,39,994.5,1014,1,,,0,,51.3
238,금산,2020-05-29 15:00,26.3,,1.3,230,34,994.2,1013.7,1,,,3,,48.1
238,금산,2020-05-29 16:00,26.2,,1.3,270,37,994.1,1013.6,1,,,7,,39.3
238,금산,2020-05-29 17:00,25.7,,1.7,320,35,994.4,1014,1,,,7,,33.6
238,금산,2020-05-29 18:00,25,,1.1,290,39,994.3,1013.9,.2,,,8,,28.1
238,금산,2020-05-29 19:00,23.6,,1,320,48,994.7,1014.3,0,,,7,,23.1
238,금산,2020-05-29 20:00,20.4,,.3,0,60,995.5,1015.5,0,,,7,,17.6
238,금산,2020-05-29 21:00,18.9,,.8,290,64,996.2,1016.2,,,,8,,17.1
238,금산,2020-05-29 22:00,17.9,,.5,270,68,997,1017.1,,,,9,,15.4
238,금산,2020-05-29 23:00,17.5,,.8,110,74,997.3,1017.5,,,,10,,15.1
238,금산,2020-05-30 00:00,16.7,,.5,70,75,997.3,1017.6,,,,9,,14.9
238,금산,2020-05-30 01:00,16.2,,.7,250,79,997.4,1017.7,,,,10,,14.9
238,금산,2020-05-30 02:00,15.7,,.4,0,82,997.6,1018,,,,8,,13.7
238,금산,2020-05-30 03:00,14.3,,.3,0,89,997.7,1018.1,,,,6,,11.7
238,금산,2020-05-30 04:00,13.7,,.3,0,90,998,1018.5,,,,6,,11.8
238,금산,2020-05-30 05:00,13.2,,.6,250,92,998.2,1018.8,,,,7,,12.2
238,금산,2020-05-30 06:00,13.5,,.1,0,90,998.7,1019.2,0,,,5,,13.7
238,금산,2020-05-30 07:00,16,,.2,0,87,998.9,1019.3,.4,,,6,,17.5
238,금산,2020-05-30 08:00,18,,.4,0,73,998.9,1019,.9,,,7,,21.9
238,금산,2020-05-30 09:00,21.1,,1,140,60,998.8,1018.8,1,,,2,,26
238,금산,2020-05-30 10:00,23.3,,1.3,160,55,998.2,1017.9,1,,,2,,32.6
238,금산,2020-05-30 11:00,25.3,,1.2,180,50,997.7,1017.4,1,,,0,,40
238,금산,2020-05-30 12:00,26.8,,1.6,180,38,996.8,1016.3,1,,,3,,46.7
238,금산,2020-05-30 13:00,27.1,,1.3,140,41,996.4,1015.9,.9,,,8,,48
238,금산,2020-05-30 14:00,27,,1.4,290,40,995.6,1015.1,.6,,,7,,38.1
238,금산,2020-05-30 15:00,26.7,,1.2,110,41,995.1,1014.6,.1,,,9,,33.5
238,금산,2020-05-30 16:00,26.9,,1.7,180,41,994.9,1014.4,.1,,,8,,33.8
238,금산,2020-05-30 17:00,26.2,,1.1,200,41,994.7,1014.2,0,,,9,,28.2
238,금산,2020-05-30 18:00,25.3,,2.7,160,40,994.9,1014.5,0,,,9,,25.7
238,금산,2020-05-30 19:00,24.6,,1.8,180,38,995.1,1014.8,0,,,9,,23.8
238,금산,2020-05-30 20:00,21.8,,.6,320,62,995.1,1014.9,0,,,10,,19.8
238,금산,2020-05-30 21:00,21.3,,.7,70,54,995.2,1015.1,,,,9,,18.1
238,금산,2020-05-30 22:00,19.3,,.5,290,73,995.8,1015.7,,,,9,,17.2
238,금산,2020-05-30 23:00,19,,1.1,90,64,995.7,1015.7,,,,8,,16.1
238,금산,2020-05-31 00:00,16.6,,.5,270,80,995.9,1016.1,,,,6,,13.2
238,금산,2020-05-31 01:00,14.9,,.4,0,83,995.8,1016.2,,,,0,,11.6
238,금산,2020-05-31 02:00,13.9,,.7,270,85,995.6,1016,,,,0,,11.2
238,금산,2020-05-31 03:00,13.4,,.9,290,90,995.4,1015.9,,,,6,,11.8
238,금산,2020-05-31 04:00,13.2,,.5,270,88,995.2,1015.7,,,,8,,12.2
238,금산,2020-05-31 05:00,13.8,,.7,90,82,994.8,1015.2,,,,10,,12.6
238,금산,2020-05-31 06:00,13.9,,.6,360,87,994.5,1014.9,0,,,8,,14.4
238,금산,2020-05-31 07:00,14.8,,.2,0,81,994.1,1014.5,0,,,9,,17.5
238,금산,2020-05-31 08:00,16.7,,.5,290,78,993.8,1014,0,,,8,,22.9
238,금산,2020-05-31 09:00,19.8,,.8,90,59,993.6,1013.6,.1,,,9,,28.7
238,금산,2020-05-31 10:00,22.1,,1,20,50,993.3,1013,.4,,,9,,34.2
238,금산,2020-05-31 11:00,22.9,,.8,270,48,992.8,1012.4,.1,,,10,,35.5
238,금산,2020-05-31 12:00,24.8,,1.3,70,45,991.6,1011.2,.9,,,6,,42.4
238,금산,2020-05-31 13:00,24.5,,1.2,180,48,991.1,1010.5,0,,,9,,36.2
238,금산,2020-05-31 14:00,25.4,,1.6,110,46,990.2,1009.7,.1,,,10,,41.7
238,금산,2020-05-31 15:00,25.4,,1.6,200,46,989.9,1009.4,0,,,8,,32
238,금산,2020-05-31 16:00,24.1,,2.1,270,52,989.8,1009.2,0,,,7,,26.4
238,금산,2020-05-31 17:00,24.2,,2.2,290,53,989.3,1008.7,0,,,10,,29.5
238,금산,2020-05-31 18:00,23,,1.7,270,62,989.5,1009.1,0,,,10,,25.8
238,금산,2020-05-31 19:00,21.8,,1.5,270,66,989.9,1009.6,0,,,7,,23
238,금산,2020-05-31 20:00,21.1,,1.8,290,69,990.2,1010,0,,,9,,21
238,금산,2020-05-31 21:00,20.5,,.9,270,72,990.5,1010.4,,,,10,,20.3
238,금산,2020-05-31 22:00,20.2,,1,270,73,991.1,1011,,,,10,,20.1
238,금산,2020-05-31 23:00,19.8,,1.2,340,75,991,1011,,,,10,,19.7
238,금산,2020-06-01 00:00,19.3,,1.8,290,79,991.1,1010.9,,,,10,,19.1
238,금산,2020-06-01 01:00,18.8,,.8,320,84,990.9,1010.8,,,,9,,18.9
238,금산,2020-06-01 02:00,18.3,,.5,340,89,991.1,1011,,,,10,,18.5
238,금산,2020-06-01 03:00,17.8,0,.4,0,95,990.7,1010.7,,,,10,,17.9
238,금산,2020-06-01 04:00,17.7,.3,.6,290,97,990.8,1010.8,,,,10,,17.5
238,금산,2020-06-01 05:00,17.8,,.5,290,96,990.5,1010.5,,,,9,,17.9
238,금산,2020-06-01 06:00,17.8,,.1,0,96,990.9,1010.9,0,,,9,,17.5
238,금산,2020-06-01 07:00,18.2,,.7,290,90,991.2,1011.2,0,,,9,,18.4
238,금산,2020-06-01 08:00,18.4,,1.6,290,87,991.5,1011.4,0,,,8,,19.4
238,금산,2020-06-01 09:00,20.1,,1.5,270,72,991.6,1011.5,.4,,,7,,26.9
238,금산,2020-06-01 10:00,20.7,,2.1,250,67,991.4,1011.3,.6,,,5,,28.3
238,금산,2020-06-01 11:00,22.5,,2.5,320,56,991.2,1010.9,.8,,,0,,34.2
238,금산,2020-06-01 12:00,23.1,,3.1,270,47,991.2,1010.8,1,,,3,,41.4
238,금산,2020-06-01 13:00,23.4,,2.9,320,44,991.2,1010.8,.9,,,0,,40.1
238,금산,2020-06-01 14:00,24.8,,2.7,270,39,990.5,1010.1,.9,,,0,,43.7
238,금산,2020-06-01 15:00,25.5,,3,290,32,990.2,1009.7,1,,,0,,45.6
238,금산,2020-06-01 16:00,24.7,,3.4,290,32,989.8,1009.4,1,,,6,,38.7
238,금산,2020-06-01 17:00,24.3,,3.7,290,30,989.4,1008.8,1,,,0,,36.4
238,금산,2020-06-01 18:00,23.4,,3.4,290,32,989.7,1009.2,1,,,4,,31.5
238,금산,2020-06-01 19:00,21.4,,1.8,270,47,990.1,1009.9,1,,,0,,22
238,금산,2020-06-01 20:00,19.5,,1.8,290,56,991.1,1010.9,.1,,,0,,17.8
238,금산,2020-06-01 21:00,18.4,,1.6,290,57,990.8,1010.7,,,,0,,16
238,금산,2020-06-01 22:00,16.4,,.5,200,68,991.4,1011.6,,,,0,,12.4
238,금산,2020-06-01 23:00,14.8,,.2,0,74,991.4,1011.8,,,,0,,10.6
238,금산,2020-06-02 00:00,13.3,,.6,290,81,991.3,1011.7,,,,5,,11
238,금산,2020-06-02 01:00,13.1,,.3,0,81,991.3,1011.7,,,,10,,11.7
238,금산,2020-06-02 02:00,12.6,,.6,270,86,990.9,1011.4,,,,10,,11.8
238,금산,2020-06-02 03:00,12.6,,1,290,86,990.6,1011.1,,,,10,,12.3
238,금산,2020-06-02 04:00,12.3,,.6,270,87,989.9,1010.4,,,,9,,11.7
238,금산,2020-06-02 05:00,11.1,,.6,270,92,989.9,1010.5,,,,7,,9
238,금산,2020-06-02 06:00,11.6,,.6,250,91,990.8,1011.4,0,,,10,,12.3
238,금산,2020-06-02 07:00,13.5,,.9,160,77,991.1,1011.5,0,,,10,,16.9
238,금산,2020-06-02 08:00,14.5,,.8,320,81,991.1,1011.4,0,,,9,,19.5
238,금산,2020-06-02 09:00,17.3,,.6,160,60,990.5,1010.5,.3,,,10,,25.3
238,금산,2020-06-02 10:00,20.3,,.8,200,48,989.9,1009.8,.5,,,8,,31.6
238,금산,2020-06-02 11:00,22.5,,1.2,230,33,989.6,1009.2,1,,,7,,38.2
238,금산,2020-06-02 12:00,22.1,,1.7,320,44,989.6,1009.3,0,,,10,,28
238,금산,2020-06-02 13:00,21.8,,1.7,320,48,989.9,1009.6,0,,,10,,25.2
238,금산,2020-06-02 14:00,21.1,0,1.1,360,49,989.2,1009,0,,,10,,23.9
238,금산,2020-06-02 15:00,20.8,0,3.4,180,53,986.7,1006.5,0,,,9,,25.8
238,금산,2020-06-02 16:00,22.9,,1.6,140,46,985.6,1005.1,.4,,,8,,35.4
238,금산,2020-06-02 17:00,23.6,,1.5,340,44,985.5,1004.9,.5,,,9,,31.8
238,금산,2020-06-02 18:00,22.8,,2.1,290,51,985.4,1004.9,0,,,8,,24.3
238,금산,2020-06-02 19:00,22.3,,1.5,290,54,985.9,1005.5,0,,,10,,22.7
238,금산,2020-06-02 20:00,21.8,,2.6,320,51,986.1,1005.7,0,,,7,,20.3
238,금산,2020-06-02 21:00,20.4,,1.8,320,59,986.9,1006.7,,,,9,,19.7
238,금산,2020-06-02 22:00,19.8,,1.7,290,65,987,1006.9,,,,10,,18.8
238,금산,2020-06-02 23:00,18.9,,.3,0,69,986.8,1006.6,,,,8,,16.5
238,금산,2020-06-03 00:00,18,,.3,0,74,986.7,1006.6,,,,6,,15.5
238,금산,2020-06-03 01:00,18.1,,1.4,50,73,986.2,1006.1,,,,5,,16.6
238,금산,2020-06-03 02:00,18.2,,.6,20,73,986.1,1006,,,,6,,17.4
238,금산,2020-06-03 03:00,18.1,,.7,340,77,985.7,1005.6,,,,6,,17.9
238,금산,2020-06-03 04:00,18,,.7,270,78,985.9,1005.8,,,,8,,18
238,금산,2020-06-03 05:00,17.1,0,.3,0,91,985.7,1005.7,,,,10,,17.2
238,금산,2020-06-03 06:00,17.1,.1,.5,270,94,985.4,1005.4,0,,,10,,17.3
238,금산,2020-06-03 07:00,18.2,,0,0,92,985.5,1005.3,0,,,10,,19.8
238,금산,2020-06-03 08:00,19.4,,.1,0,87,985.8,1005.5,0,,,10,,23.3
238,금산,2020-06-03 09:00,20.8,,.7,340,81,985.7,1005.4,0,,,10,,28.9
238,금산,2020-06-03 10:00,22.3,,.8,360,75,985.4,1005,0,,,10,,31.9
238,금산,2020-06-03 11:00,24,,1.6,20,68,985.3,1004.7,.5,,,10,,37
238,금산,2020-06-03 12:00,24.8,,2.2,340,64,985.2,1004.7,.6,,,8,,39.8
238,금산,2020-06-03 13:00,26.3,,2.1,320,56,984.5,1003.8,.9,,,7,,43.9
238,금산,2020-06-03 14:00,26.7,,2.2,290,53,983.9,1003.2,.8,,,8,,43.5
238,금산,2020-06-03 15:00,27.5,,1.8,270,51,983.4,1002.6,1,,,6,,49.3
238,금산,2020-06-03 16:00,28.5,,1.6,290,49,982.8,1001.9,1,,,2,,48.7
238,금산,2020-06-03 17:00,28.2,,2.2,270,48,982.5,1001.6,1,,,2,,43.4
238,금산,2020-06-03 18:00,27,,2.3,250,52,982.5,1001.7,1,,,3,,35.1
238,금산,2020-06-03 19:00,25.2,,1.4,270,62,982.8,1002.2,.6,,,5,,26.3
238,금산,2020-06-03 20:00,23.6,,2,290,74,983.3,1002.7,0,,,5,,22.5
238,금산,2020-06-03 21:00,22.6,,2.1,290,80,984.3,1003.8,,,,5,,21.7
238,금산,2020-06-03 22:00,21.5,,.9,320,87,984.9,1004.5,,,,4,,19.5
238,금산,2020-06-03 23:00,20.8,,.2,0,90,984.7,1004.4,,,,2,,17.8
238,금산,2020-06-04 00:00,21.4,,.9,160,84,984.4,1004,,,,9,,20.7
238,금산,2020-06-04 01:00,20.8,,.9,360,87,984.4,1004.1,,,,10,,20.1
238,금산,2020-06-04 02:00,21.2,,1,340,86,984.4,1004.1,,,,10,,20.5
238,금산,2020-06-04 03:00,21.8,,.7,340,82,984.1,1003.7,,,,6,,20.8
238,금산,2020-06-04 04:00,22.4,,.8,290,78,984.6,1004.1,,,,10,,21.4
238,금산,2020-06-04 05:00,21.6,,.4,0,81,984.5,1004.1,,,,9,,18.5
238,금산,2020-06-04 06:00,21.8,,1.4,290,79,984.6,1004.2,0,,,4,,20.9
238,금산,2020-06-04 07:00,22.4,,1.6,250,76,984.7,1004.2,.1,,,0,,22.5
238,금산,2020-06-04 08:00,23.8,,1.6,290,70,985.1,1004.5,.9,,,0,,26.6
238,금산,2020-06-04 09:00,24.6,,2.4,290,65,985.3,1004.8,1,,,2,,28.1
238,금산,2020-06-04 10:00,25.6,,2.5,290,59,984.9,1004.3,1,,,0,,32.2
238,금산,2020-06-04 11:00,27.7,,1.9,290,51,984.7,1003.9,1,,,0,,39.8
238,금산,2020-06-04 12:00,29.3,,2,290,46,984.4,1003.4,1,,,2,,45.9
238,금산,2020-06-04 13:00,29.7,,2.3,250,41,984.2,1003.3,1,,,0,,50.6
238,금산,2020-06-04 14:00,30,,3.3,230,38,984,1003.1,1,,,0,,50.4
238,금산,2020-06-04 15:00,30.2,,2.4,250,41,983.6,1002.7,1,,,0,,50
238,금산,2020-06-04 16:00,30.4,,2.2,250,44,983.7,1002.8,1,,,0,,46.6
238,금산,2020-06-04 17:00,29.7,,1.8,290,44,983.9,1003,1,,,0,,43.7
238,금산,2020-06-04 18:00,28.5,,1.7,270,53,984.1,1003.2,1,,,0,,37.2
238,금산,2020-06-04 19:00,26.3,,2,270,63,984.6,1003.9,.6,,,0,,27.9
238,금산,2020-06-04 20:00,24.5,,1.3,250,70,985.2,1004.5,0,,,1,,23.5
238,금산,2020-06-04 21:00,23.4,,2.1,290,74,985.9,1005.3,,,,2,,22.3
238,금산,2020-06-04 22:00,22.8,,1.5,290,79,986.8,1006.3,,,,5,,21.2
238,금산,2020-06-04 23:00,22.7,,1.4,290,79,987.3,1006.9,,,,9,,20.8
238,금산,2020-06-05 00:00,22.5,,1.3,270,80,987.4,1007,,,,7,,21.2
238,금산,2020-06-05 01:00,22.5,,1.5,290,79,987.5,1007.1,,,,10,,22.2
238,금산,2020-06-05 02:00,22.4,,1,320,81,987.4,1007,,,,9,,22.2
238,금산,2020-06-05 03:00,22.3,,1.1,320,81,987.2,1006.8,,,,9,,22.1
238,금산,2020-06-05 04:00,22.2,,1.2,250,82,987.1,1006.7,,,,8,,22
238,금산,2020-06-05 05:00,22.5,,.7,200,81,987.3,1006.9,,,,8,,22
238,금산,2020-06-05 06:00,22.6,,.8,250,80,987.6,1007.2,0,,,5,,22.6
238,금산,2020-06-05 07:00,23,,1.1,230,78,987.6,1007.1,0,,,0,,24.7
238,금산,2020-06-05 08:00,24.1,,1.1,230,74,988,1007.4,.2,,,1,,28
238,금산,2020-06-05 09:00,24.7,,1,270,71,988,1007.5,.3,,,6,,30.7
238,금산,2020-06-05 10:00,25.8,,1.8,320,64,988,1007.4,.7,,,8,,34.4
238,금산,2020-06-05 11:00,27.4,,2.2,320,58,987.7,1007,1,,,6,,38.6
238,금산,2020-06-05 12:00,28.7,,1.9,290,50,987.1,1006.3,1,,,5,,45.3
238,금산,2020-06-05 13:00,29.2,,2.6,340,50,986.9,1006,1,,,5,,47.1
238,금산,2020-06-05 14:00,30.1,,1.4,320,51,986.6,1005.7,1,,,4,,48.9
238,금산,2020-06-05 15:00,29.7,,1.8,290,48,986.4,1005.6,.9,,,7,,43.4
238,금산,2020-06-05 16:00,29.4,,1.9,320,57,986.2,1005.3,.7,,,7,,41.7
238,금산,2020-06-05 17:00,29.1,,2,290,54,986,1005.1,.7,,,7,,38
238,금산,2020-06-05 18:00,28.1,,2,320,62,986.3,1005.5,.6,,,7,,32.7
238,금산,2020-06-05 19:00,26.6,,1.9,290,69,986.6,1005.9,0,,,7,,27.5
238,금산,2020-06-05 20:00,25.2,,.7,320,73,987.3,1006.8,0,,,7,,24.4
238,금산,2020-06-05 21:00,24.7,,1.1,290,71,987.9,1007.4,,,,9,,23.6
238,금산,2020-06-05 22:00,23.5,,2.1,290,77,988.7,1008.2,,,,10,,22.6
238,금산,2020-06-05 23:00,22.6,,2,290,82,989,1008.6,,,,9,,21.8
238,금산,2020-06-06 00:00,21.8,,1,360,86,988.9,1008.6,,,,8,,20.8
238,금산,2020-06-06 01:00,21,,.5,270,90,989,1008.8,,,,10,,19.8
238,금산,2020-06-06 02:00,20.4,,.7,270,93,988.9,1008.7,,,,8,,19.5
238,금산,2020-06-06 03:00,20.1,,.3,0,93,988.9,1008.8,,,,9,,19
238,금산,2020-06-06 04:00,19.7,,.3,0,94,988.6,1008.5,,,,9,,18.6
238,금산,2020-06-06 05:00,19.4,,.2,0,95,988.5,1008.3,,,,10,,17.9
238,금산,2020-06-06 06:00,20.2,,.6,160,92,988.7,1008.6,0,,,8,,19.2
238,금산,2020-06-06 07:00,20.9,,1.5,160,79,988.7,1008.5,0,,,8,,22.4
238,금산,2020-06-06 08:00,22.5,,1.5,110,70,988.9,1008.5,.3,,,8,,26.8
238,금산,2020-06-06 09:00,23.7,,2.1,140,67,989,1008.5,1,,,6,,29.5
238,금산,2020-06-06 10:00,25.3,,1.7,110,64,989,1008.5,1,,,5,,36.1
238,금산,2020-06-06 11:00,26.8,,1.6,140,59,988.8,1008.2,1,,,0,,44
238,금산,2020-06-06 12:00,28.5,,2,90,55,988.2,1007.4,1,,,3,,51.3
238,금산,2020-06-06 13:00,29.8,,1.8,50,48,987.4,1006.6,1,,,0,,51.7
238,금산,2020-06-06 14:00,30.1,,1.4,270,46,987.1,1006.2,.8,,,6,,51.4
238,금산,2020-06-06 15:00,31.1,,1.9,50,48,986.7,1005.8,.9,,,6,,52.2
238,금산,2020-06-06 16:00,29.1,,2.2,50,51,986.7,1005.8,.2,,,7,,38.7
238,금산,2020-06-06 17:00,26.4,,3.5,160,59,987.4,1006.8,0,,,8,,29.6
238,금산,2020-06-06 18:00,22.7,.1,3.7,140,76,988.2,1007.8,0,,,8,,22.7
238,금산,2020-06-06 19:00,21.8,.6,1.7,110,85,989,1008.7,0,,,10,,22.5
238,금산,2020-06-06 20:00,21.3,1.3,.6,110,88,990,1009.8,0,,,10,,21
238,금산,2020-06-06 21:00,20.5,3.8,.7,270,96,990.4,1010.3,,,,8,,20.9
238,금산,2020-06-06 22:00,20.3,.2,1.3,90,95,991.1,1011,,,,7,,20.9
238,금산,2020-06-06 23:00,20.4,2.9,1.2,160,96,991.3,1011.2,,,,8,,20.9
238,금산,2020-06-07 00:00,20.4,.1,.3,0,95,991.4,1011.3,,,,7,,20.4
238,금산,2020-06-07 01:00,20.2,,.4,0,97,991.3,1011.2,,,,8,,20.6
238,금산,2020-06-07 02:00,20.4,,.5,110,95,991.2,1011.1,,,,9,,20.8
238,금산,2020-06-07 03:00,20.4,,.5,140,95,991.4,1011.3,,,,9,,20.7
238,금산,2020-06-07 04:00,20.4,,.9,140,89,991.7,1011.6,,,,9,,20.5
238,금산,2020-06-07 05:00,20.2,,.9,110,82,992.4,1012.3,,,,9,,20.1
238,금산,2020-06-07 06:00,19,.3,.9,110,83,992.9,1012.8,0,,,10,,19.1
238,금산,2020-06-07 07:00,18.4,,1.2,160,86,993,1013,0,,,9,,20.2
238,금산,2020-06-07 08:00,18.5,,.7,250,81,993.3,1013.3,0,,,9,,19.7
238,금산,2020-06-07 09:00,19.5,,.4,0,81,993.6,1013.5,0,,,9,,23.7
238,금산,2020-06-07 10:00,21.6,,1,70,69,993.4,1013.2,.2,,,8,,29.6
238,금산,2020-06-07 11:00,23.1,,1.6,140,70,992.8,1012.4,1,,,5,,34.8
238,금산,2020-06-07 12:00,25.3,,.8,250,66,992.1,1011.7,1,,,3,,41
238,금산,2020-06-07 13:00,26.9,,1.4,360,61,991.3,1010.7,1,,,0,,44.4
238,금산,2020-06-07 14:00,27.7,,1.6,360,59,991.4,1010.7,.5,,,3,,40.9
238,금산,2020-06-07 15:00,28.6,,1.1,340,60,990.8,1010,.7,,,0,,46.3
238,금산,2020-06-07 16:00,28.4,,1.8,320,57,990.6,1009.8,.9,,,1,,43.2
238,금산,2020-06-07 17:00,28.3,,2,320,57,990.4,1009.7,.9,,,0,,37.1
238,금산,2020-06-07 18:00,27.2,,2.3,320,60,990.6,1010,.9,,,1,,31.4
238,금산,2020-06-07 19:00,25.7,,1.4,290,68,990.9,1010.4,.5,,,0,,26.4
238,금산,2020-06-07 20:00,23.6,,1.5,270,73,991.6,1011.1,0,,,0,,22.4
238,금산,2020-06-07 21:00,22.6,,2.5,320,76,992.4,1012.1,,,,2,,21.6
238,금산,2020-06-07 22:00,22,,1.3,320,78,993.4,1013.2,,,,8,,21.5
238,금산,2020-06-07 23:00,20.9,,.7,290,83,993.7,1013.6,,,,3,,19.8
238,금산,2020-06-08 00:00,20.5,,.3,0,89,993.9,1013.8,,,,1,,20.1
238,금산,2020-06-08 01:00,20.2,,.7,290,86,994.1,1014.1,,,,9,,19.8
238,금산,2020-06-08 02:00,19.2,,.3,0,94,994.4,1014.3,,,,7,,18
238,금산,2020-06-08 03:00,18.6,,.1,0,95,994.7,1014.7,,,,6,,17.2
238,금산,2020-06-08 04:00,17.8,,.3,0,96,994.8,1014.9,,,,6,,16.6
238,금산,2020-06-08 05:00,17.7,,.3,0,97,995,1015.1,,,,5,,16.3
238,금산,2020-06-08 06:00,17.3,,.6,290,97,995.5,1015.6,0,,,0,,17.3
238,금산,2020-06-08 07:00,18.9,,0,0,94,995.7,1015.7,.3,,,0,,19.9
238,금산,2020-06-08 08:00,21.2,,.8,110,82,995.8,1015.7,1,,,0,,23.6
238,금산,2020-06-08 09:00,23.4,,.8,20,74,995.8,1015.4,1,,,0,,27.1
238,금산,2020-06-08 10:00,25.4,,.9,140,65,995.7,1015.3,1,,,0,,33.1
238,금산,2020-06-08 11:00,27.2,,1.1,90,56,995.3,1014.7,1,,,0,,40.5
238,금산,2020-06-08 12:00,28.2,,.8,200,54,994.9,1014.2,1,,,1,,45.9
238,금산,2020-06-08 13:00,29.6,,1.2,250,49,994.3,1013.6,1,,,0,,51.6
238,금산,2020-06-08 14:00,30.9,,2.2,360,45,993.7,1012.9,1,,,0,,50
238,금산,2020-06-08 15:00,31.2,,1.7,290,46,993.5,1012.7,1,,,0,,49.2
238,금산,2020-06-08 16:00,31.1,,2.4,290,49,993.5,1012.7,1,,,0,,47.4
238,금산,2020-06-08 17:00,31,,2.1,290,46,993.7,1012.9,1,,,1,,42
238,금산,2020-06-08 18:00,30,,1.8,320,47,994,1013.3,1,,,0,,35.4
238,금산,2020-06-08 19:00,28.9,,1.2,290,52,994.2,1013.5,.8,,,0,,29.8
238,금산,2020-06-08 20:00,25.6,,1.1,290,67,994.7,1014.3,0,,,0,,24.8
238,금산,2020-06-08 21:00,24.2,,.5,270,72,995.2,1014.7,,,,0,,22.5
238,금산,2020-06-08 22:00,22.9,,.4,0,77,995.7,1015.4,,,,0,,21.1
238,금산,2020-06-08 23:00,22.2,,.9,340,83,996.6,1016.4,,,,0,,20.9
238,금산,2020-06-09 00:00,22.3,,.4,0,80,996.9,1016.7,,,,7,,21.7
238,금산,2020-06-09 01:00,21.6,,.1,0,84,996.6,1016.5,,,,2,,19.2
238,금산,2020-06-09 02:00,20.1,,.8,270,88,996.3,1016.3,,,,0,,18.5
238,금산,2020-06-09 03:00,19.2,,.7,270,89,995.7,1015.6,,,,0,,17.6
238,금산,2020-06-09 04:00,18.5,,.6,270,94,995.6,1015.6,,,,0,,16.9
238,금산,2020-06-09 05:00,18,,.5,270,95,996,1016.1,,,,0,,16.3
238,금산,2020-06-09 06:00,18,,.4,0,95,996.5,1016.6,0,,,0,,17.6
238,금산,2020-06-09 07:00,19.7,,.3,0,89,996.6,1016.7,.3,,,0,,20.8
238,금산,2020-06-09 08:00,21.9,,1.1,140,81,996.7,1016.5,1,,,0,,25.1
238,금산,2020-06-09 09:00,24.6,,1.5,140,68,996,1015.7,.8,,,0,,29.1
238,금산,2020-06-09 10:00,27.4,,1,200,61,995.7,1015.1,1,,,0,,34.3
238,금산,2020-06-09 11:00,29.2,,1.8,160,48,995.2,1014.5,1,,,0,,43
238,금산,2020-06-09 12:00,30.6,,1.2,140,44,994.9,1014.2,1,,,3,,60.7
238,금산,2020-06-09 13:00,31.6,,1.6,180,40,994.3,1013.5,1,,,5,,62.9
238,금산,2020-06-09 14:00,32.2,,1,180,37,993.4,1012.5,1,,,1,,64.5
238,금산,2020-06-09 15:00,33.3,,1.7,230,30,992.9,1011.9,1,,,5,,57.8
238,금산,2020-06-09 16:00,33,,2.2,320,41,992.6,1011.6,1,,,5,,55.6
238,금산,2020-06-09 17:00,31.6,,1.9,320,45,992.7,1011.8,1,,,7,,41.2
238,금산,2020-06-09 18:00,31.1,,1.9,340,44,992.8,1012,.8,,,7,,39.9
238,금산,2020-06-09 19:00,28.8,,1.4,250,57,993,1012.3,.4,,,3,,30.2
238,금산,2020-06-09 20:00,28.1,,.9,290,56,993.4,1012.7,0,,,6,,27.8
238,금산,2020-06-09 21:00,27.5,,1.9,290,57,994.4,1013.8,,,,7,,26.5
238,금산,2020-06-09 22:00,26.9,,1.5,230,53,995.1,1014.6,,,,6,,25.6
238,금산,2020-06-09 23:00,26.2,,.9,230,52,995,1014.5,,,,3,,23.6
238,금산,2020-06-10 00:00,24.6,,1.2,70,61,994.8,1014.5,,,,3,,21.3
238,금산,2020-06-10 01:00,22.1,,.3,0,72,994.4,1014.2,,,,4,,19.9
238,금산,2020-06-10 02:00,20.8,,.5,270,77,994.2,1014.1,,,,4,,18.7
238,금산,2020-06-10 03:00,19.9,,.3,0,81,993.7,1013.7,,,,3,,18.1
238,금산,2020-06-10 04:00,19.5,,.4,0,83,993.7,1013.6,,,,5,,18
238,금산,2020-06-10 05:00,18.9,,.4,0,87,993.6,1013.5,,,,7,,17.4
238,금산,2020-06-10 06:00,19,,.8,290,88,993.4,1013.3,0,,,7,,19.2
238,금산,2020-06-10 07:00,20.5,,.3,0,82,993.3,1013.2,.2,,,7,,20.5
238,금산,2020-06-10 08:00,23.1,,.6,180,73,992.9,1012.5,.9,,,5,,24.6
