지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면상태(지면상태코드),지면온도(°C)
192,진주,2026-04-09 14:00,11,3.8,.4,0,96,1003.1,1006.6,0,.25,,10,,13
192,진주,2026-04-09 15:00,12.8,3.4,.6,360,97,1002.3,1005.8,0,.1,,10,,13.1
192,진주,2026-04-09 16:00,13.7,6.5,1.1,140,96,1000.1,1003.6,0,.11,,10,,13.6
192,진주,2026-04-09 17:00,14,3.3,.6,90,95,998.7,1002.2,0,.1,,10,,13.8
192,진주,2026-04-09 18:00,13.8,6.3,.4,0,96,997.8,1001.3,0,.03,,10,,13.8
192,진주,2026-04-09 19:00,13.6,2.6,.3,0,97,997.3,1000.8,0,.01,,10,,13.6
192,진주,2026-04-09 20:00,13.8,2.8,.6,270,97,997.1,1000.6,,,,10,,13.7
192,진주,2026-04-09 21:00,13.8,0,.2,0,97,997.3,1000.8,,,,9,,13.8
192,진주,2026-04-09 22:00,15.3,.1,.9,320,100,997.1,1000.6,,,,10,,13.9
192,진주,2026-04-09 23:00,16.1,,1.1,320,97,996.8,1000.2,,,,10,,14.5
192,진주,2026-04-10 00:00,16.2,.1,2.1,270,96,997,1000.4,,,,9,,14.8
192,진주,2026-04-10 01:00,16.2,.2,2.1,230,95,996.9,1000.3,,,,8,,14.8
192,진주,2026-04-10 02:00,16.1,.2,1.5,160,95,996.4,999.8,,,,10,,15
192,진주,2026-04-10 03:00,16.1,.2,.8,360,95,995.9,999.3,,,,10,,15
192,진주,2026-04-10 04:00,16.2,.1,1.2,140,95,994.9,998.3,,,,10,,15
192,진주,2026-04-10 05:00,16.2,,1.9,270,94,995.1,998.5,,,,10,,15
192,진주,2026-04-10 06:00,16,0,.8,20,93,994.9,998.3,,,,9,,14.8
192,진주,2026-04-10 07:00,15.8,,1.8,250,89,995.1,998.5,0,.09,,10,,14.7
192,진주,2026-04-10 08:00,15.6,,2.8,160,87,995.9,999.3,0,.4,,8,,15.6
192,진주,2026-04-10 09:00,16.7,,1.8,90,81,996.5,999.9,.1,.98,,8,,18.2
192,진주,2026-04-10 10:00,17.8,,1.9,160,73,997.3,1000.7,.9,1.91,,6,,23.3
192,진주,2026-04-10 11:00,19.1,,2.2,230,61,997.8,1001.2,1,2.85,,6,,27.2
192,진주,2026-04-10 12:00,19.6,,2.8,250,59,998.1,1001.5,1,3.02,,5,,28.7
192,진주,2026-04-10 13:00,19.8,,2.7,250,56,998.2,1001.6,1,3.4,,4,,29.9
192,진주,2026-04-10 14:00,20.4,,2,270,55,998,1001.4,1,3.22,,1,,29.9
192,진주,2026-04-10 15:00,20.4,,2,270,55,997.9,1001.3,1,2.84,,1,,28.8
192,진주,2026-04-10 16:00,19.7,,3,250,54,998.3,1001.7,1,2.27,,0,,25.8
192,진주,2026-04-10 17:00,19.2,,2.2,250,56,998.8,1002.2,1,1.55,,0,,21.7
192,진주,2026-04-10 18:00,17.3,,2.2,250,60,999.4,1002.8,1,.69,,0,,18.8
192,진주,2026-04-10 19:00,15,,.6,250,67,1000.1,1003.6,.1,.12,,0,,16.5
192,진주,2026-04-10 20:00,12.7,,.7,90,74,1001.6,1005.1,,,,0,,14.6
192,진주,2026-04-10 21:00,11.6,,.1,0,73,1003.2,1006.7,,,,0,,13.3
192,진주,2026-04-10 22:00,10.3,,.4,0,81,1004.1,1007.6,,,,0,,12.3
192,진주,2026-04-10 23:00,9.3,,.5,20,87,1004.5,1008.1,,,,0,,11.6
192,진주,2026-04-11 00:00,8.6,,.1,0,90,1004.7,1008.3,,,,0,,10.8
192,진주,2026-04-11 01:00,8.3,,.2,0,91,1005.2,1008.8,,,,0,,10
192,진주,2026-04-11 02:00,7.6,,.1,0,90,1005.5,1009.1,,,,0,,9.5
192,진주,2026-04-11 03:00,6.8,,.1,0,93,1006.1,1009.7,,,,0,,8.8
192,진주,2026-04-11 04:00,6,,.2,0,94,1006.9,1010.5,,,,0,,8.1
192,진주,2026-04-11 05:00,5.5,,.3,0,95,1007.4,1011,,,,0,,7.6
192,진주,2026-04-11 06:00,5,,.4,0,95,1008.3,1011.9,,,,0,,7.5
192,진주,2026-04-11 07:00,6.8,,.4,0,96,1009.2,1012.8,0,.15,,0,,9.6
192,진주,2026-04-11 08:00,9,,.2,0,96,1009.5,1013.1,1,.88,,0,,13.3
192,진주,2026-04-11 09:00,11.8,,.7,270,74,1009.5,1013,1,1.66,,0,,19.1
192,진주,2026-04-11 10:00,14.5,,.9,250,63,1009.8,1013.3,1,2.34,,0,,23.8
192,진주,2026-04-11 11:00,17,,1.2,140,54,1009.1,1012.6,1,2.94,,0,,26.7
192,진주,2026-04-11 12:00,18.5,,1.6,140,52,1008.6,1012,1,3.24,,1,,28.2
192,진주,2026-04-11 13:00,21.4,,1.4,180,46,1007.6,1011,1,3.34,,4,,29.3
192,진주,2026-04-11 14:00,23,,1.1,50,38,1006.8,1010.2,1,2.89,,7,,28.7
192,진주,2026-04-11 15:00,23.4,,3.7,250,29,1006.4,1009.8,1,2.62,,6,,27.8
192,진주,2026-04-11 16:00,23.6,,2.5,250,33,1006.2,1009.6,1,1.91,,7,,25.8
192,진주,2026-04-11 17:00,22.4,,2.5,270,38,1006.5,1009.9,1,1.19,,7,,22.7
192,진주,2026-04-11 18:00,21.2,,.7,230,44,1007.1,1010.5,.3,.48,,8,,20.3
192,진주,2026-04-11 19:00,19.7,,.9,320,38,1007.6,1011,0,.09,,8,,17.7
192,진주,2026-04-11 20:00,17.4,,.7,340,50,1008.4,1011.9,,,,10,,16
192,진주,2026-04-11 21:00,15.1,,.5,290,58,1009.6,1013.1,,,,10,,15
192,진주,2026-04-11 22:00,13.3,,.1,0,66,1010.2,1013.7,,,,8,,14
192,진주,2026-04-11 23:00,12.3,,.6,50,72,1010.5,1014,,,,10,,13.3
192,진주,2026-04-12 00:00,11.3,,.4,0,76,1011,1014.6,,,,9,,12.6
192,진주,2026-04-12 01:00,10.4,,.3,0,80,1011.3,1014.9,,,,9,,12
192,진주,2026-04-12 02:00,9.5,,.2,0,83,1010.9,1014.5,,,,8,,11.3
192,진주,2026-04-12 03:00,9.1,,.2,0,86,1010.9,1014.5,,,,8,,10.6
192,진주,2026-04-12 04:00,8,,0,0,87,1011.6,1015.2,,,,9,,10.3
192,진주,2026-04-12 05:00,7,,.1,0,89,1012,1015.6,,,,6,,9.3
192,진주,2026-04-12 06:00,5.9,,.1,0,91,1012.2,1015.8,,,,0,,8.3
192,진주,2026-04-12 07:00,7.1,,0,0,89,1012.8,1016.4,0,.1,,0,,8.7
192,진주,2026-04-12 08:00,12.4,,.5,320,70,1013.1,1016.6,1,.88,,0,,14
192,진주,2026-04-12 09:00,14.1,,.4,0,58,1013.1,1016.6,1,1.39,,8,,18
192,진주,2026-04-12 10:00,17.2,,.6,110,46,1013.9,1017.4,1,1.95,,6,,22.4
192,진주,2026-04-12 11:00,18.6,,.6,50,41,1013.3,1016.8,.9,2.35,,8,,24.2
192,진주,2026-04-12 12:00,19.5,,.8,50,40,1012.4,1015.8,0,1.96,,10,,23.7
192,진주,2026-04-12 13:00,19.5,,.5,340,34,1011.8,1015.2,0,1.66,,10,,23.7
192,진주,2026-04-12 14:00,20.7,,1.9,270,33,1011.9,1015.3,.6,1.97,,8,,25.8
192,진주,2026-04-12 15:00,21.1,,1.5,320,36,1010.7,1014.1,.9,1.84,,8,,25.7
192,진주,2026-04-12 16:00,20.2,,2.1,200,42,1010.5,1013.9,.9,1.58,,8,,24.2
192,진주,2026-04-12 17:00,19.5,,1.4,200,43,1010.4,1013.8,.8,1.02,,9,,21.7
192,진주,2026-04-12 18:00,17.7,,1.1,230,45,1010.9,1014.4,0,.31,,10,,18.6
192,진주,2026-04-12 19:00,16.4,,.8,180,43,1011.2,1014.7,0,.03,,10,,16.5
192,진주,2026-04-12 20:00,15.1,,.1,0,50,1011.7,1015.2,,,,9,,15.3
192,진주,2026-04-12 21:00,14,,.9,140,59,1012.4,1015.9,,,,10,,14.6
192,진주,2026-04-12 22:00,13.2,,.4,0,64,1012.8,1016.3,,,,10,,14.2
192,진주,2026-04-12 23:00,12.5,,.2,0,70,1013,1016.5,,,,10,,13.8
192,진주,2026-04-13 00:00,12.5,,.2,0,73,1012.9,1016.4,,,,10,,13.6
192,진주,2026-04-13 01:00,11.6,,.2,0,76,1013,1016.6,,,,10,,13.3
192,진주,2026-04-13 02:00,11.3,,.6,140,80,1012.8,1016.4,,,,10,,12.8
192,진주,2026-04-13 03:00,11.7,,.3,0,79,1012,1015.6,,,,10,,12.6
192,진주,2026-04-13 04:00,10.6,,.2,0,81,1011.5,1015.1,,,,8,,12.3
192,진주,2026-04-13 05:00,9.6,,.5,20,86,1011.5,1015.1,,,,7,,11.1
192,진주,2026-04-13 06:00,9.9,,.3,0,84,1011.6,1015.2,0,0,,10,,11.6
192,진주,2026-04-13 07:00,10.6,,.2,0,85,1012,1015.6,0,.11,,8,,12.3
192,진주,2026-04-13 08:00,13.1,,.3,0,76,1012.3,1015.8,.7,.6,,8,,14.7
192,진주,2026-04-13 09:00,16,,.6,110,57,1012.6,1016.1,.7,1.25,,8,,18.7
192,진주,2026-04-13 10:00,19.1,,.5,290,49,1012.4,1015.9,.9,2.03,,0,,24.9
192,진주,2026-04-13 11:00,23.2,,1.8,70,36,1011.6,1015,1,2.96,,0,,30.2
192,진주,2026-04-13 12:00,24,,1.9,70,25,1010.9,1014.3,1,2.61,,4,,29.4
192,진주,2026-04-13 13:00,25,,1.6,70,23,1010.3,1013.7,.8,2.89,,7,,32.1
192,진주,2026-04-13 14:00,26.1,,1.2,20,23,1009.5,1012.9,1,3.24,,3,,35
192,진주,2026-04-13 15:00,24.7,,2.4,200,29,1009,1012.4,1,2.83,,8,,33
192,진주,2026-04-13 16:00,23.7,,1.8,200,33,1009,1012.4,1,2.04,,7,,29.9
192,진주,2026-04-13 17:00,23.1,,1,160,35,1009.1,1012.5,.9,1.13,,8,,26.1
192,진주,2026-04-13 18:00,21,,1,270,40,1010,1013.4,0,.38,,10,,23
192,진주,2026-04-13 19:00,19.5,,.9,250,42,1010.7,1014.1,0,.05,,10,,20.4
192,진주,2026-04-13 20:00,17.9,,.2,0,50,1011.4,1014.9,,,,10,,19
192,진주,2026-04-13 21:00,17,,.4,0,59,1011.8,1015.3,,,,10,,18
192,진주,2026-04-13 22:00,16.5,,.5,320,64,1011.9,1015.4,,,,9,,17
192,진주,2026-04-13 23:00,14.1,,.1,0,75,1011.8,1015.3,,,,7,,15.8
192,진주,2026-04-14 00:00,13.9,,.2,0,73,1011.9,1015.4,,,,10,,15.6
192,진주,2026-04-14 01:00,14,,.1,0,72,1011.6,1015.1,,,,10,,15.4
192,진주,2026-04-14 02:00,13.5,,.2,0,76,1010.9,1014.4,,,,10,,15.3
192,진주,2026-04-14 03:00,13.3,,.1,0,76,1010.6,1014.1,,,,10,,15.1
192,진주,2026-04-14 04:00,13.1,,.2,0,79,1010.6,1014.1,,,,10,,14.8
192,진주,2026-04-14 05:00,13,,.4,0,80,1010.1,1013.6,,,,10,,14.6
192,진주,2026-04-14 06:00,13.3,,.1,0,72,1010.2,1013.7,0,0,,10,,14.5
192,진주,2026-04-14 07:00,14.1,,.1,0,69,1010.4,1013.9,0,.09,,10,,15
192,진주,2026-04-14 08:00,14.5,,.2,0,64,1010.8,1014.3,0,.19,,10,,15.6
192,진주,2026-04-14 09:00,15.5,,.4,0,59,1011,1014.5,0,.29,,10,,16.5
192,진주,2026-04-14 10:00,16.8,,.8,70,56,1011,1014.5,0,.83,,10,,19
192,진주,2026-04-14 11:00,17.6,,1.1,70,51,1010.3,1013.8,0,1,,10,,19.7
192,진주,2026-04-14 12:00,18.6,,1.1,140,52,1009.8,1013.2,0,.85,,10,,21.1
192,진주,2026-04-14 13:00,18.7,,1.4,110,46,1009.2,1012.6,0,.62,,10,,20.3
192,진주,2026-04-14 14:00,19.7,,1.7,70,42,1008.7,1012.1,0,1.11,,9,,23
192,진주,2026-04-14 15:00,19.2,,.9,90,48,1008.3,1011.7,0,.64,,10,,21.2
192,진주,2026-04-14 16:00,19,,.6,70,50,1008,1011.4,0,.35,,10,,20.1
192,진주,2026-04-14 17:00,18.8,,.8,20,49,1007.8,1011.2,0,.31,,9,,19.3
192,진주,2026-04-14 18:00,18.6,,1.1,20,52,1007.5,1010.9,0,.21,,9,,18.7
192,진주,2026-04-14 19:00,17.8,,.5,20,55,1007.8,1011.3,0,.06,,9,,17.4
192,진주,2026-04-14 20:00,16.8,,.2,0,59,1008.2,1011.7,,,,10,,16.6
192,진주,2026-04-14 21:00,16.4,,.3,0,58,1008.9,1012.4,,,,10,,16
192,진주,2026-04-14 22:00,15.8,,.7,20,58,1009,1012.5,,,,8,,15.3
192,진주,2026-04-14 23:00,13,,0,0,71,1009.1,1012.6,,,,7,,13.6
192,진주,2026-04-15 00:00,12.5,,.1,0,73,1009.2,1012.7,,,,7,,13.2
192,진주,2026-04-15 01:00,12.2,,.2,0,65,1009.1,1012.6,,,,0,,12
192,진주,2026-04-15 02:00,10.9,,.1,0,75,1008.5,1012,,,,7,,11.8
192,진주,2026-04-15 03:00,12,,.2,0,69,1008.5,1012,,,,10,,12.5
192,진주,2026-04-15 04:00,12.9,,.4,0,61,1008.1,1011.6,,,,9,,12.6
192,진주,2026-04-15 05:00,12.8,,.5,50,62,1007.9,1011.4,,,,8,,12.5
192,진주,2026-04-15 06:00,11.9,,.2,0,69,1008.1,1011.6,0,0,,8,,11.8
192,진주,2026-04-15 07:00,12.4,,.4,0,72,1008.6,1012.1,0,.16,,8,,12.6
192,진주,2026-04-15 08:00,13.3,,1.1,290,68,1008.7,1012.2,.3,.57,,8,,14.9
192,진주,2026-04-15 09:00,14.1,,.7,290,65,1008.8,1012.3,.3,.82,,6,,16.7
192,진주,2026-04-15 10:00,17.6,,.7,270,53,1008.6,1012.1,1,2.36,,0,,25.8
192,진주,2026-04-15 11:00,19.8,,1.3,110,42,1008.2,1011.6,1,2.9,,1,,30.6
192,진주,2026-04-15 12:00,22.1,,1.5,110,37,1007.7,1011.1,1,3.23,,0,,34.2
192,진주,2026-04-15 13:00,24.7,,2,140,33,1006.9,1010.3,1,3.34,,0,,35.5
192,진주,2026-04-15 14:00,25.5,,1.8,110,30,1006.4,1009.7,1,3.18,,0,,35.7
192,진주,2026-04-15 15:00,26.3,,2.7,140,26,1005.5,1008.8,1,2.82,,0,,34
192,진주,2026-04-15 16:00,24.1,,2.3,200,38,1005.5,1008.9,1,2.22,,0,,30.2
192,진주,2026-04-15 17:00,22.5,,2.6,180,41,1006,1009.4,1,1.5,,0,,25.7
192,진주,2026-04-15 18:00,20,,1.6,230,46,1006.8,1010.2,1,.68,,0,,22.4
192,진주,2026-04-15 19:00,17.2,,1,200,57,1007.9,1011.4,.4,.16,,0,,19.5
192,진주,2026-04-15 20:00,15.6,,1,200,63,1009.2,1012.7,0,0,,0,,17.2
192,진주,2026-04-15 21:00,13.6,,.3,0,74,1011,1014.5,,,,0,,15.8
192,진주,2026-04-15 22:00,12.1,,0,0,81,1012,1015.5,,,,0,,14.6
192,진주,2026-04-15 23:00,11.6,,.3,0,86,1012.6,1016.2,,,,0,,13.8
192,진주,2026-04-16 00:00,10.6,,.2,0,88,1013.3,1016.9,,,,0,,13
192,진주,2026-04-16 01:00,9.6,,.1,0,91,1013.8,1017.4,,,,0,,12.1
192,진주,2026-04-16 02:00,9,,.3,0,92,1014.1,1017.7,,,,0,,11.3
192,진주,2026-04-16 03:00,8.3,,.1,0,93,1014.4,1018,,,,0,,10.6
192,진주,2026-04-16 04:00,7.6,,.2,0,94,1014.2,1017.8,,,,0,,9.9
192,진주,2026-04-16 05:00,7.2,,0,0,94,1014.5,1018.1,,,,0,,9.1
192,진주,2026-04-16 06:00,6.6,,0,0,93,1015.2,1018.8,0,0,,0,,8.6
192,진주,2026-04-16 07:00,7.8,,.1,0,92,1015.9,1019.5,.1,.13,,0,,9.1
192,진주,2026-04-16 08:00,13.7,,.9,20,62,1016.5,1020,1,.98,,0,,14.3
192,진주,2026-04-16 09:00,16.3,,1.1,50,47,1016.8,1020.3,1,1.81,,0,,21.1
192,진주,2026-04-16 10:00,17.8,,1.4,90,44,1017.1,1020.6,1,2.54,,0,,27
192,진주,2026-04-16 11:00,18.8,,1.8,70,38,1017,1020.5,1,3.07,,0,,31.2
192,진주,2026-04-16 12:00,20.8,,1.9,70,33,1015.8,1019.2,1,3.46,,0,,34
192,진주,2026-04-16 13:00,21.3,,2.2,50,34,1015.5,1018.9,1,3.51,,1,,35.4
192,진주,2026-04-16 14:00,22.2,,2.3,70,33,1014.6,1018,1,3.38,,1,,35.2
192,진주,2026-04-16 15:00,23.4,,2.2,70,30,1014.2,1017.6,1,2.99,,0,,33.5
192,진주,2026-04-16 16:00,23.6,,1.9,90,30,1013.5,1016.9,1,2.45,,0,,29.9
192,진주,2026-04-16 17:00,22.8,,2,90,31,1013,1016.4,1,1.7,,0,,25.3
192,진주,2026-04-16 18:00,21.3,,2.2,90,35,1013.2,1016.6,1,.77,,5,,22.1
192,진주,2026-04-16 19:00,17.4,,1.4,90,42,1013.2,1016.7,.4,.15,,5,,19.1
192,진주,2026-04-16 20:00,15.6,,2.1,90,45,1013.9,1017.4,0,0,,7,,16.7
192,진주,2026-04-16 21:00,14.1,,1.5,90,50,1014.1,1017.6,,,,8,,15.3
192,진주,2026-04-16 22:00,13.1,,.4,0,54,1014.1,1017.6,,,,8,,14.5
192,진주,2026-04-16 23:00,11.5,,.2,0,63,1014.1,1017.7,,,,8,,13.6
192,진주,2026-04-17 00:00,10.8,,.1,0,69,1014.2,1017.8,,,,9,,13.3
192,진주,2026-04-17 01:00,10.6,,.1,0,72,1014.4,1018,,,,9,,13.3
192,진주,2026-04-17 02:00,10.9,,.3,0,69,1014.2,1017.8,,,,10,,13.3
192,진주,2026-04-17 03:00,10.3,,.2,0,71,1014.1,1017.7,,,,9,,12.8
192,진주,2026-04-17 04:00,10.1,,.3,0,72,1013.8,1017.4,,,,10,,12.8
192,진주,2026-04-17 05:00,9.7,,.1,0,72,1013.3,1016.9,,,,10,,12.6
192,진주,2026-04-17 06:00,9.6,,.2,0,73,1013.4,1017,0,0,,10,,12.5
192,진주,2026-04-17 07:00,10.3,,.4,0,66,1013.3,1016.9,0,.02,,10,,12.6
192,진주,2026-04-17 08:00,11.5,,.6,320,55,1013.4,1017,0,.2,,10,,13.8
192,진주,2026-04-17 09:00,10.8,.2,.3,0,70,1014,1017.6,0,.24,,10,,14.1
192,진주,2026-04-17 10:00,10.8,.2,.1,0,80,1014.4,1018,0,.34,,10,,14.8
192,진주,2026-04-17 11:00,10.3,1.5,.3,0,81,1014.5,1018.1,0,.35,,10,,15.1
192,진주,2026-04-17 12:00,12.1,.1,1.2,290,81,1013.6,1017.2,0,1.09,,10,,19
192,진주,2026-04-17 13:00,12.8,,.7,340,78,1012.5,1016,0,1.03,,10,,19.1
192,진주,2026-04-17 14:00,13.6,,.8,340,78,1012,1015.5,0,.68,,10,,18.7
192,진주,2026-04-17 15:00,14.4,,1.1,320,76,1011.3,1014.8,0,.67,,10,,19
192,진주,2026-04-17 16:00,13.3,.2,.8,320,86,1011.2,1014.7,0,.49,,10,,17.7
192,진주,2026-04-17 17:00,13.2,.9,.8,340,91,1011.1,1014.6,0,.2,,10,,16.7
192,진주,2026-04-17 18:00,12.8,1.1,.6,50,94,1011.2,1014.7,0,.08,,10,,15.8
192,진주,2026-04-17 19:00,12.8,2.5,.3,0,95,1011.6,1015.1,0,.03,,10,,15.1
192,진주,2026-04-17 20:00,12.3,4.4,.3,0,95,1012.2,1015.7,0,0,,10,,14.6
192,진주,2026-04-17 21:00,12.1,5.1,.4,0,95,1012.8,1016.3,,,,10,,14.1
192,진주,2026-04-17 22:00,12.1,1.8,.4,0,95,1012.5,1016,,,,10,,14.1
192,진주,2026-04-17 23:00,12.1,1.4,.3,0,96,1012.2,1015.7,,,,10,,14.1
192,진주,2026-04-18 00:00,12.1,3.1,.3,0,96,1012.6,1016.1,,,,10,,14
192,진주,2026-04-18 01:00,12.1,1.9,0,0,97,1012.8,1016.3,,,,10,,14
192,진주,2026-04-18 02:00,12.3,2.2,.1,0,97,1012.4,1015.9,,,,10,,14
192,진주,2026-04-18 03:00,12.3,.9,.1,0,97,1012.2,1015.7,,,,10,,14.1
192,진주,2026-04-18 04:00,12.4,2.5,.1,0,97,1012.1,1015.6,,,,10,,14
192,진주,2026-04-18 05:00,12.5,.4,.1,0,97,1012.1,1015.6,,,,10,,14.1
192,진주,2026-04-18 06:00,12.3,.2,0,0,97,1012.1,1015.6,0,0,,7,,13.8
192,진주,2026-04-18 07:00,12.9,,0,0,97,1012.8,1016.3,0,.09,,7,,14.5
192,진주,2026-04-18 08:00,13.6,,.4,0,96,1013.3,1016.8,0,.36,,9,,15.9
192,진주,2026-04-18 09:00,15.3,,.2,0,91,1013.2,1016.7,0,.8,,8,,18.8
192,진주,2026-04-18 10:00,16.6,,.8,70,86,1013.2,1016.7,0,1.15,,9,,20.7
192,진주,2026-04-18 11:00,17.6,,1,20,78,1012.9,1016.4,.3,2.16,,7,,25
192,진주,2026-04-18 12:00,19.9,,1.5,290,77,1012.4,1015.8,.5,2.37,,7,,29.1
192,진주,2026-04-18 13:00,20.3,,1.3,360,73,1011.4,1014.8,.8,2.7,,7,,28.8
192,진주,2026-04-18 14:00,21,,1,270,70,1011.1,1014.5,.6,2.39,,7,,27.9
192,진주,2026-04-18 15:00,21.6,,.9,250,65,1010.2,1013.6,.9,2.3,,8,,27.8
192,진주,2026-04-18 16:00,22.2,,.9,200,67,1010,1013.4,.9,1.37,,8,,25.7
192,진주,2026-04-18 17:00,22,,1.2,200,66,1010,1013.4,1,1.14,,8,,23.7
192,진주,2026-04-18 18:00,20.1,,2,180,69,1009.9,1013.3,.2,.54,,9,,21.5
192,진주,2026-04-18 19:00,18.7,,1.2,270,73,1010.4,1013.9,0,.1,,10,,19.2
192,진주,2026-04-18 20:00,17.2,,.4,0,80,1010.8,1014.3,0,0,,10,,18.1
192,진주,2026-04-18 21:00,15.6,,.2,0,90,1011.5,1015,,,,10,,17.2
192,진주,2026-04-18 22:00,14.8,,0,0,93,1011.6,1015.1,,,,7,,16.5
192,진주,2026-04-18 23:00,14.1,,.1,0,95,1011.5,1015,,,,8,,15.8
192,진주,2026-04-19 00:00,14,,.1,0,95,1011.4,1014.9,,,,7,,15.3
192,진주,2026-04-19 01:00,13.6,,.2,0,96,1011.7,1015.2,,,,10,,15
192,진주,2026-04-19 02:00,13.6,,.2,0,96,1011.2,1014.7,,,,10,,14.9
192,진주,2026-04-19 03:00,13.3,,.1,0,96,1010.7,1014.2,,,,10,,14.8
192,진주,2026-04-19 04:00,13.4,,.1,0,96,1010.5,1014,,,,10,,14.8
192,진주,2026-04-19 05:00,13.4,,.3,0,96,1010.1,1013.6,,,,10,,14.8
192,진주,2026-04-19 06:00,13.1,,.3,0,96,1010.4,1013.9,0,0,,8,,14.3
192,진주,2026-04-19 07:00,13.8,,.2,0,97,1010.9,1014.4,0,.17,,8,,15.1
192,진주,2026-04-19 08:00,15.8,,.2,0,94,1010.9,1014.4,.5,.74,,6,,18
192,진주,2026-04-19 09:00,19.1,,1.2,90,77,1011,1014.4,1,1.63,,7,,23.2
192,진주,2026-04-19 10:00,21,,1,50,68,1010.9,1014.3,1,2.2,,7,,26.8
192,진주,2026-04-19 11:00,21.7,,1.6,90,65,1010.8,1014.2,.6,1.85,,8,,25.9
192,진주,2026-04-19 12:00,23.1,,2,90,58,1010.3,1013.7,.1,2.19,,8,,28.3
192,진주,2026-04-19 13:00,24.1,,1.8,90,54,1009.7,1013.1,.9,3.18,,8,,31.2
192,진주,2026-04-19 14:00,24.5,,1.3,160,56,1009.1,1012.5,1,2.65,,8,,30.2
192,진주,2026-04-19 15:00,24,,2.8,180,53,1008.3,1011.7,1,2.81,,8,,29
192,진주,2026-04-19 16:00,22.4,,1.2,230,61,1008,1011.4,.7,1.37,,9,,26.1
192,진주,2026-04-19 17:00,22.2,,1,180,61,1007.9,1011.3,.2,.69,,8,,24.1
192,진주,2026-04-19 18:00,21.9,,.4,0,65,1008.1,1011.5,.6,.61,,8,,22.7
192,진주,2026-04-19 19:00,19.9,,1.1,200,69,1008.6,1012,.2,.15,,8,,20.6
192,진주,2026-04-19 20:00,18.5,,.2,0,75,1009.4,1012.8,0,0,,7,,19.2
192,진주,2026-04-19 21:00,16.6,,.1,0,84,1009.8,1013.3,,,,7,,18.2
192,진주,2026-04-19 22:00,15.6,,.5,180,86,1010,1013.5,,,,7,,17.1
192,진주,2026-04-19 23:00,14.5,,.2,0,90,1010.1,1013.6,,,,0,,16.2
192,진주,2026-04-20 00:00,13.6,,0,0,94,1009.6,1013.1,,,,0,,15.1
192,진주,2026-04-20 01:00,12.9,,.7,70,95,1009.5,1013,,,,0,,14.6
192,진주,2026-04-20 02:00,12.5,,.2,0,95,1009.4,1012.9,,,,0,,14.3
192,진주,2026-04-20 03:00,12.1,,.3,0,96,1008,1011.5,,,,0,,13.5
192,진주,2026-04-20 04:00,11.6,,.2,0,96,1008,1011.5,,,,0,,13.2
192,진주,2026-04-20 05:00,12.5,,.1,0,97,1007.9,1011.4,,,,0,,14.2
192,진주,2026-04-20 06:00,13.1,,0,0,97,1008.1,1011.6,0,0,,6,,15
192,진주,2026-04-20 07:00,13.4,,.3,0,97,1008.4,1011.9,0,.13,,3,,15.8
192,진주,2026-04-20 08:00,14,,.4,0,98,1008.7,1012.2,0,.39,,5,,17.7
192,진주,2026-04-20 09:00,16.8,,.6,320,94,1008.1,1011.6,.7,1.47,,6,,23.5
192,진주,2026-04-20 10:00,19.5,,1.1,320,75,1007.7,1011.1,1,2.32,,7,,27.6
192,진주,2026-04-20 11:00,21.7,,1,320,65,1007.5,1010.9,1,2.93,,3,,31.2
192,진주,2026-04-20 12:00,23.3,,1.7,320,58,1006.7,1010.1,1,3.29,,6,,33.3
192,진주,2026-04-20 13:00,21.3,,1.6,140,63,1006.2,1009.6,.2,1.51,,10,,26.5
192,진주,2026-04-20 14:00,20.9,,1,180,67,1005.5,1008.9,0,1.07,,9,,25.3
192,진주,2026-04-20 15:00,21.2,,2.1,250,59,1005.5,1008.9,0,.93,,9,,24.6
192,진주,2026-04-20 16:00,20.2,,1,290,64,1005.6,1009,0,.47,,10,,22.3
192,진주,2026-04-20 17:00,20.3,,2.2,250,60,1005.7,1009.1,0,.49,,10,,21.8
192,진주,2026-04-20 18:00,19.2,,2.2,250,64,1005.9,1009.3,0,.32,,9,,20.4
192,진주,2026-04-20 19:00,18.1,,2.4,270,66,1006.3,1009.7,.1,.15,,8,,18.7
192,진주,2026-04-20 20:00,16.6,,1.7,230,69,1007.5,1011,0,0,,5,,16.7
192,진주,2026-04-20 21:00,14.8,,.9,70,68,1008.8,1012.3,,,,3,,15.3
192,진주,2026-04-20 22:00,13.3,,1.3,360,39,1010,1013.5,,,,0,,13.1
192,진주,2026-04-20 23:00,12.8,,2.7,360,24,1011.3,1014.8,,,,0,,11.5
192,진주,2026-04-21 00:00,11.6,,3.8,360,25,1012.3,1015.9,,,,5,,10.4
192,진주,2026-04-21 01:00,10.6,,1.3,360,28,1013,1016.6,,,,6,,10
192,진주,2026-04-21 02:00,7.5,,.2,0,48,1012.9,1016.5,,,,6,,9.3
192,진주,2026-04-21 03:00,6.4,,.1,0,53,1013.4,1017,,,,6,,8.6
192,진주,2026-04-21 04:00,5.1,,.4,0,65,1014.2,1017.8,,,,5,,8.1
192,진주,2026-04-21 05:00,7.8,,.7,20,43,1014.7,1018.3,,,,6,,7.8
