date,market,type,source_regions,price_grade_상,price_grade_중,trend_note,forecast,year
2023-01-10,부산,중도매,"경남 밀양, 김해 등에서 주로 반입됨",27300.0,23300.0,"새해 들어 수요가 감소하였고, 출하량이 늘어나면서 가격은 점차 하락 안정세를 보이고 있음","산지 작업인력 부족 및 고령화로 인한 폐원과 재정식, 정식지연 농가로 인하여 12월 대비 재배면적은 감소할 전망",2023
2023-01-10,서울,중도매,"충남 논산·공주·부여·예산·홍성·보령, 경남 산청·고성·사천·진주·함양·거창·하동, 전남 담양·곡성, 경북 고령, 전북 부안·익산·남원·순창·김제 등지에서 반입됨",27000.0,19200.0,반입지가 늘었으나 상품성에 따른 가격차가 벌어지고 전체 내림세로 거래됨,주중 설명절을 앞두고 선물용 과일로 수요가 집중되면서 중품 이하 약세 전망,2023
2023-01-10,광주,소매,"경남 산청, 거창군, 진주시, 전남 담양군, 전북 익산시, 남원시 등지에서 주로 출하됨",2130.0,1700.0,산지 기상호조로 인한 출하량 증가로 내림세에 거래됨,"향후에도 성출하기로 인하여 출하량이 증가하나, 소비량 증가로 보합세 전망",2023
2023-01-11,대구,중도매,"경북 고령, 경주, 경남 밀양, 진주, 함안, 충남 논산지역에서 주로 반입됨",28000.0,24000.0,"명절을 대비한 산지 출하량은 꾸준히 증가하나, 사과,배 등 선물용 과일 위주의 거래로 약세",향후에는 명절 준비에 따른 가정내 소비량 증가로 강보합세 전망,2023
2023-01-11,대구,소매,경상북도 청도군 등지에서 주로 출하됨,,,"산지 출하량은 꾸준하나, 시장 내 소비 부진이 지속되어 약보합세 거래","향후 출하량은 꾸준하나, 소비량은 큰 변동이 없을 것으로 예상되어 약보합세 전망",2023
2023-01-11,대전,소매,"주로 대전, 충남 논산, 금산, 계룡, 경남 진주, 하동, 전북 익산, 완주 등에서 반입됨",,,성출하기로 시장 내 물량이 풍부하여 가격이 내림세로 거래됨,"향후에도 반입은 꾸준할 것으로 예상되나, 설이 다가올수록 소비 수요가 더욱 증가할 것으로 예상되므로 강보합세 전망",2023
2023-01-12,대전,중도매,"대전광역시, 충남 금산군, 경남 하동군 등의 지역에서 주로 반입됨",28300.0,24300.0,출하는 꾸준하게 이루어지고 있으나 제철로 인한 소비자 수요 증가 및 명절 소비 증가로 로 가격의 오름세를 보임,"향후 소비가 꾸준할 것으로 예상되나, 생육이 원활하여 출하 또한 꾸준할 것으로 예상되어 가격의 보합세 전망",2023
2023-01-12,서울,중도매,"경남 산청·사천·진주·함양·거창·고성, 전남 담양·곡성·무안, 전북 남원·부안·익산·남원·순창·김제, 충남 논산·공주·부여·예산·홍성·하동 등지에서 반입됨",,19200.0,소비수요가 증가세로 고품질 물량 중심 오름세에 거래됨,주중 선물용 수요가 더 증가할 것으로 중상품 가격차가 유지될 전망,2023
2023-01-12,광주,소매,"전남 담양군, 전북 익산시, 남원시, 경남 산천군 등지에서 주로 출하됨",2100.0,1700.0,"성출하기로 출하량은 늘어나는 반면, 소비 부진으로 내림세에 거래됨","향후 출하량은 꾸준하나, 소비량은 큰 변동이 없을 것으로 예상되어 약보합세 전망",2023
2023-01-13,부산,소매,"경남 밀양, 진주 지역에서 주로 반입됨",70.0,,"최근 산지 출하량 증가로 시장 내 반입량은 꾸준하나, 수요 감소로 약보합세",향후에도 출하량 증가로 당분간 약보합세 전망,2023
2023-01-16,광주,소매,"전남 담양군, 전북 익산시, 남원시, 경남 산천군 등지에서 주로 출하됨",1910.0,1650.0,"성출하기로 출하량은 늘어나는 반면, 소비 부진으로 내림세에 거래됨","향후 출하량은 꾸준하나, 소비량은 큰 변동이 없을 것으로 예상되어 약보합세 전망",2023
2023-01-16,대전,소매,"주로 대전, 충남 논산, 금산, 경남 하동, 진주, 산청, 사천, 전북 익산, 완주 등에서 반입됨",,,설 수요 증가로 시장 내에서 활발하게 거래가 이루어지면서 가격이 오름세로 거래됨,향후에도 설 선물용 등 고품질 물량 위주로 소비 수요가 더욱 증가할 것으로 예상되므로 강보합세 전망,2023
2023-01-16,서울,중도매,"경남 산청·사천·진주·함양·합천·거창·고성·하동, 전남 담양·곡성·무안, 전북 남원·부안·익산·순창·김제, 충남 논산·공주·예산·홍성, 경북 고령 등지에서 반입됨",29800.0,24200.0,선물용 수요가 감소하고 내림세에 거래됨,주중 추위가 예보되어 반입량 감소가 예상되나 소비 정체로 내린 가격이 유지될 전망,2023
2023-01-17,대전,중도매,"대전광역시, 전북 익산시 등의 지역에서 주로 반입",27600.0,23600.0,금일 시장 방문객 증가 영향과 더불어 명절을 앞두고 과일 및 과일과채류 수요 증가로 가격의 오름세를 보임,금주까지는 수요가 증가 추세를 유지할 것으로 예측되어 가격의 강보합세 전망,2023
2023-01-17,광주,중도매,"경남 산청, 함양군, 전남 담양군, 전북 익산시, 남원시 지역에서 주로 출하됨.",29000.0,24000.0,"성출하기로 인한 반입량은 꾸준하게 증가하고 있으나, 설명절 차례상 준비로 수요가 늘어가면서 경매가 활발하여 오름세에 거래됨.",향후에도 선물용 및 차례상 등 상품성이 양호한 물량 위주로 수요가 증가할것으로 보여 강보합세 전망.,2023
2023-01-18,대전,중도매,"충남 논산시, 금산군, 대전광역시 등의 지역에서 주로 반입",31300.0,27300.0,"생육기 기상 여건 호조로 출하량은 증가하는 추세이나, 제철 및 명절 영향으로 공급량 대비 소비자 수요가 활발하여 가격의 오름세를 보임",향후 소비와 공급간 현재 수준을 유지할 것으로 예상되어 가격의 보합세 전망,2023
2023-01-19,대구,중도매,"경북 고령, 경주, 경남 밀양, 진주, 함안, 충남 논산지역에서 주로 반입됨",32000.0,28000.0,출하성수기를 맞아 산지 생산량이 꾸준히 증가하는 가운데 명절을 대비한 소형유통업체 및 가정내 소비량 증가로 강보합세,향후에는 명절이 종료되면서 거래량 감소로 약보합세 전망,2023
2023-01-19,서울,중도매,"경남 산청·사천·진주·함양·합천·고성·거창·하동, 전남 담양·곡성·무안, 전북 남원·부안·익산·순창·김제, 충남 논산·공주·예산·홍성·보령·부여, 경북 고령 등지에서 반입됨",31000.0,26000.0,전일 대비 반입량이 늘었으나 고품질 물량 부족으로 전체 오름세에 거래됨,설 명절 기간 후에도 추위로 중상품 물량 부족이 예상되며 오른 가격이 유지될 전망,2023
2023-01-19,대전,소매,"주로 대전, 충남 금산, 당진, 경남 산청, 하동, 진주, 사천 에서 반입됨",,,낮아진 기온 영향으로 산지 출하량이 감소하고 설 명절 소비 수요는 꾸준하여 가격이 오름세로 거래됨,향후 설이 지난 이후로는 소비 수요가 감소할 것으로 예상되므로 약보합세 전망,2023
2023-01-20,광주,중도매,"경남 산청군, 고성군, 충남 논산시, 공주시, 전남 담양군, 전북 익산시 지역에서 주로 반입됨",32000.0,27000.0,"성수기로 인한 출하량은 꾸준하게 늘어나고 있으나, 선물용 및 가정내 소비선호로 수요가 증가하면서 오름세에 거래됨.","향후 제철과일로 인한 소비수요는 꾸준하겠지만, 산지 출하량 증가로 약보합세 전망.",2023
2023-01-25,대구,소매,"경상남도 밀양시, 경상북도 고령군 등지에서 주로 출하됨",,,"설 명절까지 소비자 수요가 활발하였으나, 명절 종료 이후 소비자 수요가 감소하여 약보합세 거래","향후 소비 부진이 지속될 것으로 예상되나, 낮은 기온의 영향으로 산지 출하량이 적을 것으로 예상되어 보합세 전망",2023
2023-01-25,대전,중도매,"경남 진주시, 산청군 등의 지역에서 주로 반입됨",28300.0,24300.0,명절 이후 소비가 감소함에 따라 가격의 내림세를 보임,향후 설 명절이 지나면 소비가 감소할 것으로 예상되어 가격의 약보합세 전망,2023
2023-01-25,서울,중도매,"경남 산청·사천·진주·합천·함양·거창·고성·하동, 전남 담양·곡성, 전북 부안·익산·남원·순창·김제, 경북 고령, 충남 논산·공주·예산·홍성·부여 등지에서 반입됨",27600.0,22600.0,명절 후 기온이 급감하였으나 반입량이 유지되어 내림세로 거래됨,주중 명절 소비가 종료되고 거래 정체로 약보합세 전망,2023
2023-01-30,서울,중도매,"경남 산청·사천·진주·함양·거창·고성·하동, 전남 담양, 전북 남원·부안·익산·순창·김제, 충남 논산·공주·예산·홍성·보령·부여, 경북 고령 등지에서 반입됨",29800.0,24800.0,주말 작업량이 반입되었으나 품위차가 발생하여 중상품 오름세로 거래됨,"주중 소비 선호에 따른 금실, 죽향과 설향 일반종의 가격차가 벌어진 상황으로 중상품 가격은 유지될 전망",2023
2023-01-30,대전,소매,"주로 대전, 충남 금산, 당진, 논산, 경남 진주, 산청, 하동, 사천, 전북 익산 등에서 반입됨",,,"산지 출하는 꾸준한 반면, 설 명절 이후로 소비 수요가 부진하여 가격이 내림세로 거래됨",향후 기온 상승 및 맑은 날씨 예보로 산지 출하량이 더욱 증가할 것으로 예상되므로 약보합세 전망,2023
2023-02-02,대전,중도매,"충남 금산군, 논산시, 대전광역시 등의 지역에서 주로 반입됨",29000.0,25000.0,"최근 기상악화로 출하가 부진하여 강세에 형성되었으나, 금주 기상이 완화되어 출하가 원활하여 가격의 내림세를 보임",차주부터 입춘이 지나며 기온이 오름세일 것으로 예상되어 출하가 원활할 것으로 가격의 약보합세 전망,2023
2023-02-07,대구,중도매,"경북 고령, 경주, 경남 밀양, 진주, 함안, 충남 논산지역에서 주로 반입됨",26000.0,22000.0,출하성수기를 맞아 산지 출하량이 꾸준히 증가하는 가운데 주중으로 시장내 거래는 다소 한산하여 약보합세,향후에도 산지 기온상승에 따른 생산량 증가로 약보합세 전망,2023
2023-02-07,부산,중도매,"경남 밀양, 김해에서 주로 반입됨",23300.0,19300.0,작황 호전에 따른 산지 출하물량이 크게 늘어나면서 전일 대비 약보합세를 보임,당분간 출하물량 증가로 약보합세 전망,2023
2023-02-09,대전,소매,"주로 대전, 충남 논산, 금산, 당진, 계룡, 충북 영동, 경남 하동, 산청, 사천, 진주, 전북 익산, 완주 등에서 반입됨",,,최근 좋은 기상조건으로 활발한 출하가 이루어지면서 시장 내 물량이 풍부하여 가격이 내림세로 거래됨,"대체 과일인 감귤, 오렌지 등의 공급 부진 영향으로 향후 딸기 소비 비중이 더욱 높아질 것으로 예상되므로 강보합세 전망",2023
2023-02-13,광주,중도매,"경남 산청군, 고성군, 전남 담양군, 충남 논산시, 전북 익산시 지역에서 주로 반입됨",24000.0,19000.0,성출하기로 인한 출하량 증가와 3월 새학기 등록금 부담으로 소비가 부진하면서 현시세에 거래됨.,향후에도 제철과일로 인한 생산량은 늘어나겠지만 소비가 부진할것으로 보여 약보합세 전망.,2023
2023-02-14,대전,소매,"주로 대전, 충남 금산, 당진, 경남 진주, 산청, 하동, 사천, 전북 익산 등에서 반입됨",,,산지에서 출하가 꾸준하게 이루어지면서 반입 물량 증가로 가격이 내림세로 거래됨,향후 좋은 기상 조건으로 출하량이 더욱 증가할 것으로 예상되므로 약보합세 전망,2023
2023-02-14,부산,소매,"경남 밀양, 진주 지역에서 주로 반입됨",70.0,,최근 산지 작황상태가 좋아 시장반입량이 꾸준해지면서 가격 소폭 내림세,향후에도 출하량 증가와 소비부진에 따른 보합세 전망,2023
2023-02-17,부산,중도매,경남 밀양에서 주로 출하됨,26600.0,22600.0,최근 시장 반입량이 조금씩 감소하면서 지속적인 오름세를 보임,산지 일기 회복과 성출하기에 따른 물량 증가로 약보합세 전망,2023
2023-02-17,대전,소매,"주로 대전, 충남 금산, 계룡, 논산, 충북 영동, 당진, 경남 진주, 사천, 산청, 하동, 전북 익산 등에서 반입됨",,,성출하기로 다양한 산지에서 출하가 활발하여 가격이 내림세로 거래됨,향후 주말 우천 예보 등 기상 악화로 인한 출하량 감소가 예상되므로 강보합세 전망,2023
2023-02-22,광주,소매,"경남 산청군, 고성군, 전남 담양군, 충남 논산시, 전북 익산시 지역에서 주로 반입됨",2000.0,1800.0,최근 산지 낮은 기온으로 인한 출하량 감소로 오름세에 거래됨,향후에는 제철과일로 인한 생산량은 늘어나겠지만 소비가 부진할것으로 보여 약보합세 전망,2023
2023-02-24,광주,소매,"경남 산청군, 고성군, 전남 담양군, 충남 논산시, 전북 익산시 지역에서 주로 반입됨",1800.0,1500.0,최근산지 기온상승으로 인한 출하량 증가로 내림세에 거래됨,향후에는 제철과일로 인한 생산량은 늘어나겠지만 소비가 부진할것으로 보여 약보합세 전망,2023
2023-02-27,광주,소매,"경남 산청군, 고성군, 전남 담양군, 충남 논산시, 전북 익산시 지역에서 주로 반입됨",1720.0,1500.0,최근산지 기온상승으로 인한 출하량 증가와 소비분산으로  내림세에 거래됨,향후에는 제철과일로 인한 생산량은 늘어나겠지만 소비가 부진할것으로 보여 약보합세 전망,2023
2023-02-27,서울,중도매,"경남 고성ㆍ사천ㆍ산청ㆍ 진주ㆍ함양ㆍ거창ㆍ하동, 경북 고령, 전남 곡성ㆍ담양, 전북 남원ㆍ부안ㆍ완주ㆍ익산ㆍ순창, 충남 부여ㆍ논산ㆍ계룡ㆍ공주ㆍ예산ㆍ홍성, 서울 도봉 등지에서 주 출하됨",,,지난주부터 전형적인 초봄 날씨를 보인 가운데 생육상황이 원활하여 출하물량은 증가하고 있으나 신학기 등 지출 부담에 따른 소비가 주춤하면서 약간 내림세에 거래됨,주중 생육호전에 따른 물량증가로 약보합세 예상,2023
2023-02-28,대전,소매,"주로 대전, 충남 계룡, 논산, 금산, 당진, 경남 산청, 진주, 하동, 전북 익산 등에서 반입됨",,,최근 기온 상승 및 맑은 날씨로 꾸준한 산지 출하가 이루어지면서 시장 내 물량이 풍부하여 가격이 내림세로 거래됨,향후 학교 개학에 따른 급식자재 소비 증가 및 참외 출하 지연으로 딸기 소비 수요가 증가할 것으로 예상되므로 강보합세 전망,2023
2023-03-07,대구,중도매,"경북 고령, 경주, 경남 밀양, 진주, 함안, 충남 논산지역에서 주로 반입됨",23000.0,19000.0,"출하성수기를 맞아 산지 출하량은 증가하나, 주초가 지나면서 대형수급처의 주문량 감소로 약보합세","향후에도 오렌지, 감귤, 토마토 등 제철과일류 선호도 증가로 약보합세 전망",2023
2023-03-08,부산,중도매,"경남 밀양, 김해에서 반입됨",23300.0,19300.0,최근 산지 기온이 상승함에 따른 출하량 증가로 전일 대비 소폭 내림세를 보임,"농가 고령화, 작업 인력 부족에 따른 4월 출하면적은 전년 대비 소폭 감소할 전망",2023
2023-03-08,대전,소매,"주로 대전, 충남 당진, 계룡, 금산, 충북 보은, 경남 하동, 진주, 사천, 등에서 반입됨",,,"오렌지, 참외 등 다른 과일, 과채류의 반입 증가로 소비 수요가 분산되며 가격이 내림세로 거래됨",향후 기온 상승에 따른 무름과 발생율 증가 및 3화방 수정 불량률 증가에 따른 출하량 감소가 예상되므로 강보합세 전망,2023
2023-03-14,광주,중도매,"경남 산청군, 거창군, 전남 담양군, 전북 익산시, 남원시, 충남 홍성군 지역에서 주로 반입됨",17000.0,13000.0,"성출하기로 인한 산지 출하물량 증가 및 제철과일 참외, 오렌지 등 소비 분산으로 내림세에 거래됨.",향후에도 가온상승에 따른 일조량 증가로 출하량이 늘어날것으로 보여 약보합세 전망.,2023
2023-03-22,부산,소매,"경남 밀양, 진주 지역에서 주로 반입됨",100.0,30.0,"최근 산지 작황상태가 좋아 시장반입량은 꾸준하나 , 시장 내 참외, 오렌지 등 제철과일 선호로 인해 소비는 부진하여 내림세 거래됨",향후에도 출하량 증가와 소비부진에 따른 보합세 전망,2023
2023-03-24,부산,소매,"경남 밀양, 진주 지역에서 주로 반입됨",30.0,30.0,"최근 시장 내 참외, 오렌지 등 제철과일 선호로 인해 소비 부진하여 소폭 내림세 거래됨",향후에도 출하량 증가와 소비부진에 따른 보합세 전망,2023
2023-03-24,대전,중도매,"주로 충남 금산군, 경남 진주시 등의 지역에서 반입됨",17600.0,13600.0,작일 대비 반입량은 증가하였으나 최근 높은 기온에 따른 품위 저하로 가격이 하락세를 보임,향후 지속적인 기온 상승이 예상되어 약보합세 전망,2023
2023-03-29,대전,소매,"주로 대전, 충남 금산, 당진, 계룡, 전북 익산, 경남 산청, 하동, 진주, 경북 김천 등에서 반입됨",,,"주 품종인 설향을 비롯해 금실, 킹스베리 등 다양한 품종의 딸기가 반입되면서 시장 내 물량이 풍부하여 가격이 내림세로 거래됨","향후 참외 오렌지 등 다른 과일, 과채류로 소비가 분산되어 꾸준한 공급 대비 소비가 부진할 것으로 예상되므로 약보합세 전망",2023
2023-04-28,대전,소매,"주로 대전, 충남 논산, 계룡, 금산, 전북 익산, 경남 하동, 사천 등에서 반입됨",,,대체 과일인 참외 반입 증가로 소비 수요가 분산되면서 가격이 내림세로 거래됨,"향후 제철이 지나면서 당도 저하, 무름과 발생 증가 등 상품성 하락으로 인해 소비가 부진할 것으로 예상되므로 약보합세 전망",2023
2023-04-28,서울,중도매,"경남 사천, 산청, 진주 전북 익산, 남원 전남 담양 등지에서 반입됨",800.0,1100.0,산지 출하 마무리 시기로 물품마다 풀질 변화가 심하고 상품은 오름세 중품은 내림세로 거래됨,산지 출하량도 줄어들고 품위도 나빠지고 있어서 보합세를 유지하다가 종료될 것으로 예상함,2023
2023-05-08,대전,소매,"주로 대전, 충남 논산, 금산, 경남 진주, 하동, 전북 익산, 등에서 반입됨",,,"참외, 수박 등 대체 품목들의 반입 및 소비 증가로 딸기 소비가 부진하여 가격이 내림세로 거래됨",향후 출하 마무리 시기로 점차 반입 물량이 감소할 것으로 예상되므로 강보합세 전망,2023
2023-05-17,광주,소매,"주로 대전, 충남 논산, 금산, 경남 진주, 하동, 전북 익산, 등지에서 출하됨",1200.0,1000.0,출하 마무리 시기로 반입물량 감소로 오름세에 거래됨,향후에도 출하 마무리 로 인해 당분간 보합세 전망,2023
2023-12-11,서울,중도매,"경남 산청ㆍ거창ㆍ진주ㆍ하동ㆍ함양, 전남 담양, 전북 남원ㆍ부안ㆍ익산, 충남 논산 등지에서 반입됨",,,딸기(설향) 반입초기로 높은 가격대로 형성되어 있으나 꾸준히 반입량(100톤이상)이 증가하면서 가격이 점차 내림세로 거래됨,향후 제철로 딸기 반입량이 꾸준히 증가하여 가격의 내림세가 유지될 것으로 예상됨,2023
2023-12-12,부산,중도매,"경남 통영, 김해, 밀양, 산청, 거창, 전남 화순 지역에서 주 출하됨",36000.0,31000.0,기온이 높아 생육이 좋은 가운데 출하지역 확산으로 연일 많은 물량이 출하되어 내림세에 거래됨,향후에도 출하지역 확산으로 출하량이 풍부하여 약보합세에 거래될 전망,2023
2023-12-12,광주,소매,"전남 담양, 장성, 강진, 전북 고창, 순창, 충남 논산 등지에서 반입됨",,,출하 초기로 높은 가격대를 형성하고 있으나 점점 시장내 반입량이 증가하면서 내림세에 거래됨,앞으로도 딸기 출하량이 증가할 것으로 예상되어 약보합세 전망,2023
2023-12-12,대전,소매,"주로 대전, 충남 논산, 당진, 금산, 경남 하동, 진주, 전북 완주, 김제 등에서 반입됨",,,생육 지연으로 물량이 부족했던 출하 초기 대비 산지 출하량이 점차 증가하고 있어 가격이 내림세로 거래됨,"향후 경남, 충청지역 1화방 딸기 출하 성수기로 반입 물량이 더욱 증가할 것으로 예상되므로 약보합세 전망",2023
2023-12-13,부산,중도매,"경남 통영, 김해, 밀양, 산청, 거창, 전남 화순 지역에서 주 출하됨",33000.0,28000.0,전일에 이어 생육 양호와 출하지역 확산으로 많은 물량이 출하되어 내림세가 지속되고 있음,향후에도 출하량이 풍부하여 약보합세에 거래될 전망,2023
2023-12-14,서울,중도매,"경남 산청ㆍ거창ㆍ진주ㆍ하동ㆍ함양, 전남 담양, 전북 남원ㆍ부안ㆍ익산, 충남 논산 등지에서 반입됨",,,"딸기(설향) 꾸준히 반입량(100톤이상)이 증가하고 높은 가격대로 소비자 수요가 적어 가격이 점차 내림세로 거래됨(특히 설향이 높은 가격대로 차라리 가격이 더 높으나 당도가 더 높은 장희,금실 선호가 커짐)",향후 크리스마스연휴때 까지는 강보합세를 유지하다가 연휴 이후 가격의 내림세가 예상됨,2023
2023-12-15,서울,중도매,"경남 산청ㆍ거창ㆍ진주ㆍ하동ㆍ함양, 전남 담양, 전북 남원ㆍ부안ㆍ익산, 충남 논산 등지에서 반입됨",,,2일 연속 폭우로 인해 딸기(설향)의 당도가 떨어지고 반입물량이 100톤이상 반입되면서 가격의 내림세로 거래됨,향후 크리스마스연휴때 까지는 강보합세를 유지하다가 연휴 이후 가격의 내림세가 예상됨,2023
2023-12-15,부산,중도매,"경남 통영, 김해, 밀양, 산청, 거창, 전남 화순 지역에서 주 출하됨",31000.0,26000.0,"출하지역 확산 등으로 많은 물량이 출하되었고, 우천으로 소비는 감소하여 내림세에 거래되고 있음",향후에도 일기불순으로 소비가 부진하여 약보합세에 거래될 전망,2023
2023-12-15,대전,중도매,"주로 경남 진주, 산청, 하동, 충남 금산, 논산 등에서 반입됨",,,출하 초기 대비 출하 지역 확산으로 시장 내 반입량이 늘어 가격이 지속해서 내림세로 거래되고 있음,"향후 출하 물량이 꾸준하게 증가하며, 연말 행사 등으로 소비 증가가 예상되어 시세 소폭 상승 전망",2023
2023-12-19,서울,중도매,"경남 산청ㆍ거창ㆍ진주ㆍ하동ㆍ함양, 전남 담양, 전북 남원ㆍ부안ㆍ익산, 충남 논산 등지에서 반입됨",,,크리스마스연휴가 다가오면서 딸기에 대한 수요가 매우 높아서 가격의 오름세로 거래됨(딸기 케이크 등 딸기에 대한 수요가 높음),향후 크리스마스연휴때 까지는 강보합세를 유지하다가 연휴 이후 가격의 내림세가 예상됨,2023
2023-12-20,대전,중도매,"주로 경남 사천, 산청, 진주, 하동, 충남 금산 등에서 반입됨",,,크리스마스 연휴 및 행사 등으로 인해 딸기 소비가 증가하여 가격이 오름세로 거래됨,향후에도 크리스마스 및 연말 행사까지 딸기 소비 증가로 강보합세 전망,2023
2023-12-21,서울,중도매,"경남 산청ㆍ거창ㆍ진주ㆍ하동ㆍ함양, 전남 담양, 전북 남원ㆍ부안ㆍ익산, 충남 논산 등지에서 반입됨",,,크리스마스연휴가 다가오면서 딸기에 대한 수요가 매우 높아서 가격의 오름세로 거래됨(딸기 케이크 등 딸기에 대한 수요가 높음),향후 크리스마스연휴때 까지는 강보합세를 유지하다가 연휴 이후 가격의 내림세가 예상됨,2023
2023-12-21,대전,소매,"주로 대전, 충남 금산, 논산, 전북 김제, 익산, 경남 하동, 진주, 사천 등에서 반입됨",,,한파로 인한 산지 출하량 감소 및 연말 수요 증가로 인해 가격이 오름세로 거래됨,향후에도 크리스마스 등 각종 연말 행사가 늘어나면서 딸기 소비 수요가 높을 것으로 예상되므로 강보합세 전망,2023
2023-12-22,부산,중도매,"경남 통영, 김해, 밀양, 산청, 거창, 전남 화순 지역에서 주 출하됨",36000.0,31000.0,"기온하락으로 생육부진과 출하지역 축소로 출하량이 감소하였고, 전문상인들의 물량확보 수요는 증가하여 오름세에 거래됨",향후에도 출하량 부족으로 강보합세에 거래될 전망,2023
2023-12-22,서울,중도매,"경남 산청ㆍ거창ㆍ진주ㆍ하동ㆍ함양, 전남 담양, 전북 남원ㆍ부안ㆍ익산, 충남 논산 등지에서 반입됨",,,납품업체들이 크리스마스연휴 사전 비축물량들의 많이 확보하여 수요 감소로 가격의 내림세로 거래됨,향후 크리스마스연휴때 까지는 보합세를 유지하다가 연휴 이후 가격의 내림세가 예상됨,2023
2023-12-26,부산,중도매,"경남 통영, 김해, 밀양, 산청, 거창, 전남 화순 지역에서 주 출하됨",39000.0,34000.0,"최근 한파로 출하량이 감소하여 시중물량이 부족한 반면, 소비는 증가하고 있어 오름세가 지속되고 있음",향후에도 출하량 부족으로 강보합세에 거래될 전망,2023
2023-12-26,대전,중도매,"주로 경남 진주, 사천, 하동, 충남 금산, 논산 등에서 반입됨",,,크리스마스 연휴가 끝난 후로 소비가 감소하여 가격이 내림세로 거래됨,향후 연말 행사 등으로 인해 다시 소비 증가가 예상되어 강보합세 전망,2023
2023-12-27,대구,중도매,"경남 산청,함안,진주,양산, 전남 담양지역에서 주로 반입됨",38000.0,34000.0,"연말연시 가정내 소비는 다소 증가하나, 지난 주말부터 계속되는 산지 추위와 눈으로 반입량이 감소하여 강보합세",향후에도 당분간은 강추위와 강설에 따른 출하량 감소로 강보합세,2023
2023-12-29,대전,소매,"주로 대전, 충남 금산, 논산, 전북 익산, 완주, 경남 진주, 산청, 사천, 하동 등에서 반입됨",,,신정 연휴를 앞두고 딸기 소비 수요가 증가하여 가격이 오름세로 거래됨,"향후에도 소비는 꾸준하겠으나, 다소 따뜻해진 기온으로 생육이 원활하고 산지 생산량이 증가할 것으로 예상되므로 약보합세 전망",2023
2024-01-02,부산,소매,"경남 통영, 밀양, 진주, 김해 지역에서 주로 출하됨",50.0,70.0,연말 수요량 증가 및 전일 연휴로 작업이 부진하여 물량 부족으로 오름세 거래됨,당분간 출하물량 부족으로 강보합세 전망,2024
2024-01-02,대구,중도매,"경남 산청,함안,진주,양산, 전남 담양지역에서 주로 반입됨",38000.0,34000.0,금일까지 도매시장 휴무로 반입량과 거래량 없어 보합세,향후에도 당분간은 추위에 따른 산지 생산량 감소로 강보합세 전망,2024
2024-01-03,서울,중도매,"경남 산청ㆍ거창ㆍ진주ㆍ하동ㆍ함양, 전남 담양, 전북 남원ㆍ부안ㆍ익산ㆍ김제, 충남 논산ㆍ공주ㆍ예산ㆍ홍성 등지에서 반입됨",,,"크리스마스 연휴 이후, 수요가 크게 감소해 가격이 크게 하락함",향후 보합세를 유지하다가 설연휴가 다가오면서 수요 증가로 가격 오름세가 예상됨,2024
2024-01-03,대전,중도매,"주로 경남 진주, 하동, 충남 논산, 금산 등에서 반입됨",,,연말 각종 행사 등이 마무리되어 수요가 감소하여 가격이 내림세로 거래됨,"향후 다소 따뜻한 기온으로 산지 출하량이 증가하나, 제철 과일로 수요가 꾸준하게 예상되어 보합세 전망",2024
2024-01-04,부산,중도매,"경남 통영, 밀양, 김해, 산청, 거창, 진주, 함양, 전남 화순 지역에서 주 출하됨",35000.0,30000.0,연말 및 연초 연휴 등으로 지연된 물량의 출하로 많은 물량이 출하됨에 따라 시중 적체되어 연일 내림세에 거래됨,향후에도 출하량이 풍부하여 약보합세에 거래될 전망,2024
2024-01-04,서울,중도매,"경남 산청ㆍ거창ㆍ진주ㆍ하동ㆍ함양, 전남 담양, 전북 남원ㆍ부안ㆍ익산ㆍ김제, 충남 논산ㆍ공주ㆍ예산ㆍ홍성 등지에서 반입됨",,,"연휴 이후, 수요가 크게 감소해 내림세로 거래됨",향후 약보합세를 유지하다가 설연휴가 다가오면서 수요증가로 가격의 오름세가 예상됨,2024
2024-01-04,대구,중도매,"경남 산청,함안,진주,양산, 전남 담양지역에서 주로 반입됨",35000.0,31000.0,고가에 따른 소비 부진과 금일 일기회복으로 반입량도 증가하여 약보합세,향후에도 학교방학에 따른 급식수요 감소 등으로 약보합세 전망,2024
2024-01-05,대구,중도매,"경남 산청,함안,진주,양산, 전남 담양지역에서 주로 반입됨",32000.0,28000.0,"경남,북 산지 기상회복으로 반입량은 다소 증가하나, 아직은 고가로 소비가 둔화되어 약보합세",향후에도 출하 성수기에 따른 생산량 증가로 약보합세,2024
2024-01-05,부산,중도매,"경남 통영, 밀양, 김해, 산청, 거창, 진주, 함양, 전남 화순 지역에서 주 출하됨",31000.0,26000.0,최근 출하량 증가로 시중 물량이 적체되어 있는 가운데 금일도 많은 물량이 출하되어 내림세가 지속되고 있음,향후에도 시중 물량이 풍부하여 약보합세에 거래될 전망,2024
2024-01-05,서울,중도매,"경남 산청ㆍ거창ㆍ진주ㆍ하동ㆍ함양, 전남 담양, 전북 남원ㆍ부안ㆍ익산ㆍ김제, 충남 논산ㆍ공주ㆍ예산ㆍ홍성 등지에서 반입됨",,,"신정연휴 이후, 많이 하락한 가격으로 수요 증가해 가격 소폭 상승",향후 약보합세를 유지하다가 설연휴가 다가오면서 수요 증가로 강보합세 전망,2024
